2022-07-16 17:56:49.558493|INFO    |VirtualServerBase|1  |listening on 0.0.0.0:9987, [::]:9987
2022-07-16 18:27:55.823795|INFO    |VirtualServer |1  |permission 'b_channel_create_with_maxclients'(id:100) with values (value:1, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.823795|INFO    |VirtualServer |1  |permission 'b_channel_create_with_maxfamilyclients'(id:101) with values (value:1, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.824824|INFO    |VirtualServer |1  |permission 'b_channel_create_with_needed_talk_power'(id:104) with values (value:1, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.824824|INFO    |VirtualServer |1  |permission 'b_channel_create_modify_with_codec_opusmusic'(id:97) with values (value:1, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.824824|INFO    |VirtualServer |1  |permission 'b_channel_create_with_default'(id:103) with values (value:1, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.824824|INFO    |VirtualServer |1  |permission 'i_channel_max_depth'(id:83) with values (value:10, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.824824|INFO    |VirtualServer |1  |permission 'b_channel_create_with_sortorder'(id:102) with values (value:1, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.824824|INFO    |VirtualServer |1  |permission 'i_channel_delete_power'(id:132) with values (value:60, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.825789|INFO    |VirtualServer |1  |permission 'b_channel_delete_permanent'(id:128) with values (value:1, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.825789|INFO    |VirtualServer |1  |permission 'b_channel_delete_semi_permanent'(id:129) with values (value:1, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.825789|INFO    |VirtualServer |1  |permission 'b_channel_delete_temporary'(id:130) with values (value:1, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.825789|INFO    |VirtualServer |1  |permission 'b_channel_delete_flag_force'(id:131) with values (value:1, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.825789|INFO    |VirtualServer |1  |permission 'i_client_max_avatar_filesize'(id:178) with values (value:200000, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.825789|INFO    |VirtualServer |1  |permission 'b_client_use_channel_commander'(id:186) with values (value:1, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.825789|INFO    |VirtualServer |1  |permission 'i_client_max_channel_subscriptions'(id:179) with values (value:-1, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.825789|INFO    |VirtualServer |1  |permission 'i_channel_subscribe_power'(id:141) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.825789|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_is_priority_speaker'(id:32948) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.826790|INFO    |VirtualServer |1  |permission 'i_client_private_textmessage_power'(id:216) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.826790|INFO    |VirtualServer |1  |permission 'b_client_server_textmessage_send'(id:218) with values (value:1, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.826790|INFO    |VirtualServer |1  |permission 'b_client_channel_textmessage_send'(id:219) with values (value:1, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.826790|INFO    |VirtualServer |1  |permission 'b_client_offline_textmessage_send'(id:220) with values (value:1, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.826790|INFO    |VirtualServer |1  |permission 'i_ft_file_delete_power'(id:239) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.826790|INFO    |VirtualServer |1  |permission 'i_ft_file_rename_power'(id:241) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.826790|INFO    |VirtualServer |1  |permission 'i_ft_directory_create_power'(id:245) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.826790|INFO    |VirtualServer |1  |permission 'b_ft_ignore_password'(id:233) with values (value:1, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.826790|INFO    |VirtualServer |1  |permission 'i_ft_file_upload_power'(id:235) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.826790|INFO    |VirtualServer |1  |permission 'i_ft_quota_mb_upload_per_client'(id:248) with values (value:-1, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.827788|INFO    |VirtualServer |1  |permission 'i_ft_file_download_power'(id:237) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.827788|INFO    |VirtualServer |1  |permission 'i_ft_quota_mb_download_per_client'(id:247) with values (value:-1, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.827788|INFO    |VirtualServer |1  |permission 'i_ft_file_browse_power'(id:243) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.827788|INFO    |VirtualServer |1  |permission 'b_channel_modify_make_permanent'(id:109) with values (value:1, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.827788|INFO    |VirtualServer |1  |permission 'b_channel_modify_make_default'(id:108) with values (value:1, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.827788|INFO    |VirtualServer |1  |permission 'b_channel_modify_make_semi_permanent'(id:110) with values (value:1, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.828782|INFO    |VirtualServer |1  |permission 'b_channel_modify_make_temporary'(id:111) with values (value:1, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.828782|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_group_auto_update_type'(id:32917) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.828782|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_group_is_permanent'(id:32916) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.828782|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_talk_power'(id:32989) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.828782|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_poke_power'(id:32991) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.828782|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_max_clones_uid'(id:32944) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.828782|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_ignore_antiflood'(id:32952) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.828782|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_join_permanent'(id:32902) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.828782|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_join_semi_permanent'(id:32903) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.828782|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_join_temporary'(id:32904) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.829778|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_join_ignore_password'(id:32905) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.829778|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_join_ignore_maxclients'(id:32906) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.829778|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_join_power'(id:32907) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.829778|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_token_use'(id:32808) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.829778|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_description_view_power'(id:32911) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.829778|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_permissionoverview_view'(id:32960) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.829778|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_permissionoverview_own'(id:32961) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.829778|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_remoteaddress_view'(id:32962) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.829778|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_serverquery_view_power'(id:32963) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.829778|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_needed_serverquery_view_power'(id:32964) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.830776|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_needed_complain_power'(id:32975) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.830776|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_group_needed_modify_power'(id:32933) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.830776|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_needed_ban_power'(id:32971) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.830776|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_needed_kick_from_server_power'(id:32967) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.830776|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_needed_kick_from_channel_power'(id:32969) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.830776|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_group_needed_member_add_power'(id:32935) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.830776|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_group_needed_member_remove_power'(id:32937) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.830776|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_group_modify_power'(id:32932) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.831775|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_permission_modify_power'(id:32938) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.831775|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_permission_modify_power'(id:32942) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.831775|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_needed_permission_modify_power'(id:32943) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.831775|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_connectioninfo_view'(id:32794) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.831775|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_power'(id:32892) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.831775|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_complain_list'(id:32976) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.832771|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_permission_modify_power'(id:32853) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.832771|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_needed_move_power'(id:32973) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.832771|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_skip_channelgroup_permissions'(id:32949) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.832771|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_join_ignore_password'(id:32814) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.832771|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_name'(id:32820) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.832771|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_nickname'(id:32848) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.832771|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_welcomemessage'(id:32821) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.832771|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_password'(id:32824) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.833769|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_icon_id'(id:32842) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.833769|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_weblist'(id:32843) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.833769|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_codec_encryption_mode'(id:32844) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.833769|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_use_reserved_slot'(id:32953) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.833769|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_log_view'(id:32812) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.833769|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_client_dblist'(id:32799) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.833769|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_servergroup_create'(id:32930) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.833769|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_channelgroup_create'(id:32931) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.833769|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_servergroup_delete'(id:32940) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.833769|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_channelgroup_delete'(id:32941) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.833769|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_icon_manage'(id:32915) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.833769|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_max_icon_filesize'(id:32914) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.834764|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_servergroup_permission_list'(id:32922) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.834764|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_channelgroup_permission_list'(id:32925) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.834764|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_client_permission_list'(id:32927) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.834764|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_channel_permission_list'(id:32928) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.834764|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_channelclient_permission_list'(id:32929) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.834764|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_servergroup_client_list'(id:32923) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.834764|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_channelgroup_client_list'(id:32926) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.834764|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_token_list'(id:32806) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.834764|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_token_add'(id:32807) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.834764|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_token_delete'(id:32809) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.834764|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_group_member_add_power'(id:32934) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.834764|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_group_member_remove_power'(id:32936) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.835762|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_modify_description'(id:32996) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.835762|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_modify_own_description'(id:32997) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.835762|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_set_flag_talker'(id:32993) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.835762|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_move_power'(id:32972) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.835762|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_kick_from_channel_power'(id:32968) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.835762|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_ban_power'(id:32970) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.835762|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_ban_list'(id:32979) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.835762|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_ban_delete_own'(id:32981) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.835762|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_ban_create'(id:32980) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.837763|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_ban_delete'(id:32982) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.837763|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_ban_max_bantime'(id:32983) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.837763|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_ignore_bans'(id:32951) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.837763|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_kick_from_server_power'(id:32966) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.837763|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_name'(id:32880) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.837763|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_topic'(id:32881) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.837763|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_description'(id:32882) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.837763|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_password'(id:32883) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.838755|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_codec'(id:32885) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.838755|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_codec_quality'(id:32886) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.838755|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_codec_latency_factor'(id:32887) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.838755|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_maxclients'(id:32888) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.838755|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_maxfamilyclients'(id:32889) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
